CaseID,PortName,State,PortCode,Border,Date,Measure,Total Number of Entries,Longitude,Latitude
2985,Columbus,New Mexico,2406,US-Mexico Border,1/1/2018,Personal Vehicles,27896,-107.63944,31.8275
2986,Naco,Arizona,2603,US-Mexico Border,11/1/2018,Personal Vehicles,27973,-109.9475,31.33528
2987,Ogdensburg,New York,701,US-Canada Border,6/1/2018,Personal Vehicles,28283,-75.48167,44.70667
2988,Nogales,Arizona,2604,US-Mexico Border,12/1/2018,Trucks,28352,-110.93361,31.34028
2989,Tornillo-Fabens,Texas,2404,US-Mexico Border,6/1/2018,Personal Vehicles,28362,-106.15806,31.50222
2990,Derby Line,Vermont,209,US-Canada Border,11/1/2018,Personal Vehicles,28505,-72.09944,45.005
2991,International Falls-Ranier,Minnesota,3604,US-Canada Border,10/1/2018,Personal Vehicles,28631,-93.41083,48.60111
2992,Pembina,North Dakota,3401,US-Canada Border,7/1/2018,Personal Vehicles,28687,-97.24333,48.96639
2993,Highgate Springs-Alburg,Vermont,212,US-Canada Border,12/1/2018,Personal Vehicles,28808,-73.10583,44.97944
2994,Columbus,New Mexico,2406,US-Mexico Border,10/1/2018,Personal Vehicles,28880,-107.63944,31.8275
2995,Columbus,New Mexico,2406,US-Mexico Border,4/1/2018,Personal Vehicles,28963,-107.63944,31.8275
2996,Calexico East,California,2507,US-Mexico Border,2/1/2018,Trucks,28967,-115.48433,32.67524
2997,Champlain-Rouses Point,New York,712,US-Canada Border,10/1/2018,Trucks,28981,-73.44694,44.98639
2998,Ogdensburg,New York,701,US-Canada Border,7/1/2018,Personal Vehicles,29039,-75.48167,44.70667
2999,Columbus,New Mexico,2406,US-Mexico Border,12/1/2018,Personal Vehicles,29147,-107.63944,31.8275
3000,Tornillo-Fabens,Texas,2404,US-Mexico Border,7/1/2018,Personal Vehicles,29211,-106.15806,31.50222
3001,Calexico East,California,2507,US-Mexico Border,9/1/2018,Trucks,29426,-115.48433,32.67524
3002,Madawaska,Maine,109,US-Canada Border,11/1/2018,Personal Vehicles,29435,-68.3271,47.35446
3003,Columbus,New Mexico,2406,US-Mexico Border,9/1/2018,Personal Vehicles,29484,-107.63944,31.8275
3004,Alexandria Bay,New York,708,US-Canada Border,1/1/2018,Personal Vehicles,29623,-75.91806,44.33583
3005,Calexico East,California,2507,US-Mexico Border,12/1/2018,Trucks,29704,-115.48433,32.67524
3006,Tornillo-Fabens,Texas,2404,US-Mexico Border,8/1/2018,Personal Vehicles,29712,-106.15806,31.50222
3007,Columbus,New Mexico,2406,US-Mexico Border,6/1/2018,Personal Vehicles,29819,-107.63944,31.8275
3008,Columbus,New Mexico,2406,US-Mexico Border,3/1/2018,Personal Vehicles,29894,-107.63944,31.8275
3009,Derby Line,Vermont,209,US-Canada Border,4/1/2018,Personal Vehicles,29916,-72.09944,45.005
3010,Highgate Springs-Alburg,Vermont,212,US-Canada Border,11/1/2018,Personal Vehicles,29972,-73.10583,44.97944
3011,Highgate Springs-Alburg,Vermont,212,US-Canada Border,4/1/2018,Personal Vehicles,29995,-73.10583,44.97944
3012,Alexandria Bay,New York,708,US-Canada Border,2/1/2018,Personal Vehicles,30052,-75.91806,44.33583
3013,Madawaska,Maine,109,US-Canada Border,4/1/2018,Personal Vehicles,30072,-68.3271,47.35446
3014,Naco,Arizona,2603,US-Mexico Border,12/1/2018,Personal Vehicles,30127,-109.9475,31.33528
3015,Madawaska,Maine,109,US-Canada Border,12/1/2018,Personal Vehicles,30269,-68.3271,47.35446
3016,Madawaska,Maine,109,US-Canada Border,3/1/2018,Personal Vehicles,30321,-68.3271,47.35446
3017,Blaine,Washington,3004,US-Canada Border,11/1/2018,Trucks,30354,-122.74583,48.99389
3018,Blaine,Washington,3004,US-Canada Border,3/1/2018,Trucks,30406,-122.74583,48.99389
3019,Derby Line,Vermont,209,US-Canada Border,12/1/2018,Personal Vehicles,30418,-72.09944,45.005
3020,Blaine,Washington,3004,US-Canada Border,1/1/2018,Trucks,30441,-122.74583,48.99389
3021,Tornillo-Fabens,Texas,2404,US-Mexico Border,9/1/2018,Personal Vehicles,30646,-106.15806,31.50222
3022,Columbus,New Mexico,2406,US-Mexico Border,5/1/2018,Personal Vehicles,30672,-107.63944,31.8275
3023,Blaine,Washington,3004,US-Canada Border,4/1/2018,Trucks,30711,-122.74583,48.99389
3024,Blaine,Washington,3004,US-Canada Border,9/1/2018,Trucks,30748,-122.74583,48.99389
3025,Columbus,New Mexico,2406,US-Mexico Border,8/1/2018,Personal Vehicles,30808,-107.63944,31.8275
3026,Calexico East,California,2507,US-Mexico Border,11/1/2018,Trucks,30848,-115.48433,32.67524
3027,Calexico East,California,2507,US-Mexico Border,7/1/2018,Trucks,31070,-115.48433,32.67524
3028,Calexico East,California,2507,US-Mexico Border,4/1/2018,Trucks,31158,-115.48433,32.67524
3029,Ogdensburg,New York,701,US-Canada Border,8/1/2018,Personal Vehicles,31346,-75.48167,44.70667
3030,Calexico East,California,2507,US-Mexico Border,6/1/2018,Trucks,31490,-115.48433,32.67524
3031,Tornillo-Fabens,Texas,2404,US-Mexico Border,10/1/2018,Personal Vehicles,31494,-106.15806,31.50222
3032,Nogales,Arizona,2604,US-Mexico Border,2/1/2018,Trucks,31881,-110.93361,31.34028
3033,International Falls-Ranier,Minnesota,3604,US-Canada Border,5/1/2018,Personal Vehicles,32003,-93.41083,48.60111
3034,Rio Grande City,Texas,2307,US-Mexico Border,2/1/2018,Personal Vehicles,32059,-98.82,26.37944
3035,Tornillo-Fabens,Texas,2404,US-Mexico Border,4/1/2018,Personal Vehicles,32093,-106.15806,31.50222
3036,Rio Grande City,Texas,2307,US-Mexico Border,6/1/2018,Personal Vehicles,32126,-98.82,26.37944
3037,Calexico East,California,2507,US-Mexico Border,5/1/2018,Trucks,32430,-115.48433,32.67524
3038,Highgate Springs-Alburg,Vermont,212,US-Canada Border,3/1/2018,Personal Vehicles,32505,-73.10583,44.97944
3039,Pembina,North Dakota,3401,US-Canada Border,8/1/2018,Personal Vehicles,32561,-97.24333,48.96639
3040,Columbus,New Mexico,2406,US-Mexico Border,7/1/2018,Personal Vehicles,32570,-107.63944,31.8275
3041,Tornillo-Fabens,Texas,2404,US-Mexico Border,3/1/2018,Personal Vehicles,32620,-106.15806,31.50222
3042,Calexico East,California,2507,US-Mexico Border,8/1/2018,Trucks,32689,-115.48433,32.67524
3043,Madawaska,Maine,109,US-Canada Border,9/1/2018,Personal Vehicles,32712,-68.3271,47.35446
3044,Rio Grande City,Texas,2307,US-Mexico Border,1/1/2018,Personal Vehicles,32720,-98.82,26.37944
3045,Calexico East,California,2507,US-Mexico Border,1/1/2018,Trucks,32763,-115.48433,32.67524
3046,Calexico East,California,2507,US-Mexico Border,3/1/2018,Trucks,32764,-115.48433,32.67524
3047,Calexico East,California,2507,US-Mexico Border,10/1/2018,Trucks,32770,-115.48433,32.67524
3048,Blaine,Washington,3004,US-Canada Border,7/1/2018,Trucks,32814,-122.74583,48.99389
3049,Tornillo-Fabens,Texas,2404,US-Mexico Border,5/1/2018,Personal Vehicles,32825,-106.15806,31.50222
3050,Lukeville,Arizona,2602,US-Mexico Border,9/1/2018,Personal Vehicles,32853,-112.815,31.8825
3051,Blaine,Washington,3004,US-Canada Border,10/1/2018,Trucks,33024,-122.74583,48.99389
3052,Lukeville,Arizona,2602,US-Mexico Border,11/1/2018,Personal Vehicles,33077,-112.815,31.8825
3053,Madawaska,Maine,109,US-Canada Border,10/1/2018,Personal Vehicles,33085,-68.3271,47.35446
3054,Blaine,Washington,3004,US-Canada Border,6/1/2018,Trucks,33289,-122.74583,48.99389
3055,Blaine,Washington,3004,US-Canada Border,5/1/2018,Trucks,33455,-122.74583,48.99389
3056,International Falls-Ranier,Minnesota,3604,US-Canada Border,9/1/2018,Personal Vehicles,33483,-93.41083,48.60111
3057,Blaine,Washington,3004,US-Canada Border,8/1/2018,Trucks,33937,-122.74583,48.99389
3058,Rio Grande City,Texas,2307,US-Mexico Border,7/1/2018,Personal Vehicles,34117,-98.82,26.37944
3059,Derby Line,Vermont,209,US-Canada Border,3/1/2018,Personal Vehicles,34403,-72.09944,45.005
3060,Rio Grande City,Texas,2307,US-Mexico Border,4/1/2018,Personal Vehicles,34528,-98.82,26.37944
3061,Madawaska,Maine,109,US-Canada Border,5/1/2018,Personal Vehicles,34637,-68.3271,47.35446
3062,Nogales,Arizona,2604,US-Mexico Border,1/1/2018,Trucks,34726,-110.93361,31.34028
3063,Madawaska,Maine,109,US-Canada Border,6/1/2018,Personal Vehicles,34944,-68.3271,47.35446
3064,Alexandria Bay,New York,708,US-Canada Border,4/1/2018,Personal Vehicles,35009,-75.91806,44.33583
3065,Tornillo-Fabens,Texas,2404,US-Mexico Border,11/1/2018,Personal Vehicles,35149,-106.15806,31.50222
3066,Rio Grande City,Texas,2307,US-Mexico Border,8/1/2018,Personal Vehicles,35454,-98.82,26.37944
3067,Madawaska,Maine,109,US-Canada Border,7/1/2018,Personal Vehicles,35552,-68.3271,47.35446
3068,Rio Grande City,Texas,2307,US-Mexico Border,9/1/2018,Personal Vehicles,35575,-98.82,26.37944
3069,Madawaska,Maine,109,US-Canada Border,8/1/2018,Personal Vehicles,35591,-68.3271,47.35446
3070,Rio Grande City,Texas,2307,US-Mexico Border,5/1/2018,Personal Vehicles,35764,-98.82,26.37944
3071,Rio Grande City,Texas,2307,US-Mexico Border,10/1/2018,Personal Vehicles,35984,-98.82,26.37944
3072,Lukeville,Arizona,2602,US-Mexico Border,10/1/2018,Personal Vehicles,36287,-112.815,31.8825
3073,Nogales,Arizona,2604,US-Mexico Border,4/1/2018,Trucks,36856,-110.93361,31.34028
3074,Nogales,Arizona,2604,US-Mexico Border,3/1/2018,Trucks,36866,-110.93361,31.34028
3075,Lynden,Washington,3023,US-Canada Border,1/1/2018,Personal Vehicles,37245,-122.44316,48.94802
3076,Rio Grande City,Texas,2307,US-Mexico Border,3/1/2018,Personal Vehicles,37598,-98.82,26.37944
3077,Rio Grande City,Texas,2307,US-Mexico Border,11/1/2018,Personal Vehicles,37709,-98.82,26.37944
3078,Lynden,Washington,3023,US-Canada Border,2/1/2018,Personal Vehicles,37787,-122.44316,48.94802
3079,Santa Teresa,New Mexico,2408,US-Mexico Border,9/1/2018,Personal Vehicles,38490,-106.67903,31.85
3080,Lukeville,Arizona,2602,US-Mexico Border,5/1/2018,Personal Vehicles,38594,-112.815,31.8825
3081,Highgate Springs-Alburg,Vermont,212,US-Canada Border,5/1/2018,Personal Vehicles,38965,-73.10583,44.97944
3082,Tornillo-Fabens,Texas,2404,US-Mexico Border,12/1/2018,Personal Vehicles,39393,-106.15806,31.50222
3083,Lukeville,Arizona,2602,US-Mexico Border,4/1/2018,Personal Vehicles,39494,-112.815,31.8825
3084,Highgate Springs-Alburg,Vermont,212,US-Canada Border,10/1/2018,Personal Vehicles,39605,-73.10583,44.97944
3085,Nogales,Arizona,2604,US-Mexico Border,5/1/2018,Trucks,39700,-110.93361,31.34028
3086,Alexandria Bay,New York,708,US-Canada Border,3/1/2018,Personal Vehicles,39830,-75.91806,44.33583
3087,Santa Teresa,New Mexico,2408,US-Mexico Border,6/1/2018,Personal Vehicles,39935,-106.67903,31.85
3088,Alexandria Bay,New York,708,US-Canada Border,12/1/2018,Personal Vehicles,40065,-75.91806,44.33583
3089,Santa Teresa,New Mexico,2408,US-Mexico Border,2/1/2018,Personal Vehicles,40607,-106.67903,31.85
3090,Santa Teresa,New Mexico,2408,US-Mexico Border,8/1/2018,Personal Vehicles,40910,-106.67903,31.85
3091,Santa Teresa,New Mexico,2408,US-Mexico Border,10/1/2018,Personal Vehicles,40961,-106.67903,31.85
3092,Santa Teresa,New Mexico,2408,US-Mexico Border,11/1/2018,Personal Vehicles,41103,-106.67903,31.85
3093,Derby Line,Vermont,209,US-Canada Border,5/1/2018,Personal Vehicles,41146,-72.09944,45.005
3094,International Falls-Ranier,Minnesota,3604,US-Canada Border,8/1/2018,Personal Vehicles,41160,-93.41083,48.60111
3095,International Falls-Ranier,Minnesota,3604,US-Canada Border,7/1/2018,Personal Vehicles,41190,-93.41083,48.60111
3096,Lynden,Washington,3023,US-Canada Border,11/1/2018,Personal Vehicles,41312,-122.44316,48.94802
3097,Derby Line,Vermont,209,US-Canada Border,10/1/2018,Personal Vehicles,41480,-72.09944,45.005
3098,Lukeville,Arizona,2602,US-Mexico Border,7/1/2018,Personal Vehicles,41574,-112.815,31.8825
3099,Calais,Maine,115,US-Canada Border,2/1/2018,Personal Vehicles,41581,-67.27917,45.18889
3100,Rio Grande City,Texas,2307,US-Mexico Border,12/1/2018,Personal Vehicles,42053,-98.82,26.37944
3101,Calais,Maine,115,US-Canada Border,1/1/2018,Personal Vehicles,42293,-67.27917,45.18889
3102,Lukeville,Arizona,2602,US-Mexico Border,6/1/2018,Personal Vehicles,42486,-112.815,31.8825
3103,Santa Teresa,New Mexico,2408,US-Mexico Border,7/1/2018,Personal Vehicles,42909,-106.67903,31.85
3104,Lynden,Washington,3023,US-Canada Border,10/1/2018,Personal Vehicles,43023,-122.44316,48.94802
3105,Lukeville,Arizona,2602,US-Mexico Border,3/1/2018,Personal Vehicles,43260,-112.815,31.8825
3106,Lynden,Washington,3023,US-Canada Border,12/1/2018,Personal Vehicles,43702,-122.44316,48.94802
3107,International Falls-Ranier,Minnesota,3604,US-Canada Border,6/1/2018,Personal Vehicles,43782,-93.41083,48.60111
3108,Santa Teresa,New Mexico,2408,US-Mexico Border,4/1/2018,Personal Vehicles,43903,-106.67903,31.85
3109,Andrade,California,2502,US-Mexico Border,9/1/2018,Personal Vehicles,44773,-114.63402,32.7394
3110,Highgate Springs-Alburg,Vermont,212,US-Canada Border,9/1/2018,Personal Vehicles,45544,-73.10583,44.97944
3111,Alexandria Bay,New York,708,US-Canada Border,11/1/2018,Personal Vehicles,45711,-75.91806,44.33583
3112,Andrade,California,2502,US-Mexico Border,2/1/2018,Personal Vehicles,45824,-114.63402,32.7394
3113,Sault Sainte Marie,Michigan,3803,US-Canada Border,2/1/2018,Personal Vehicles,46024,-84.29889,46.47028
3114,Andrade,California,2502,US-Mexico Border,6/1/2018,Personal Vehicles,46228,-114.63402,32.7394
3115,Santa Teresa,New Mexico,2408,US-Mexico Border,5/1/2018,Personal Vehicles,46320,-106.67903,31.85
3116,Alexandria Bay,New York,708,US-Canada Border,5/1/2018,Personal Vehicles,46344,-75.91806,44.33583
3117,Andrade,California,2502,US-Mexico Border,8/1/2018,Personal Vehicles,46353,-114.63402,32.7394
3118,Lynden,Washington,3023,US-Canada Border,9/1/2018,Personal Vehicles,46775,-122.44316,48.94802
3119,Andrade,California,2502,US-Mexico Border,7/1/2018,Personal Vehicles,46885,-114.63402,32.7394
3120,Sault Sainte Marie,Michigan,3803,US-Canada Border,1/1/2018,Personal Vehicles,47026,-84.29889,46.47028
3121,Santa Teresa,New Mexico,2408,US-Mexico Border,1/1/2018,Personal Vehicles,47307,-106.67903,31.85
3122,Derby Line,Vermont,209,US-Canada Border,9/1/2018,Personal Vehicles,47511,-72.09944,45.005
3123,Andrade,California,2502,US-Mexico Border,11/1/2018,Personal Vehicles,47894,-114.63402,32.7394
3124,Hidalgo,Texas,2305,US-Mexico Border,12/1/2018,Trucks,48154,-98.26278,26.1
3125,Andrade,California,2502,US-Mexico Border,10/1/2018,Personal Vehicles,48219,-114.63402,32.7394
3126,Andrade,California,2502,US-Mexico Border,12/1/2018,Personal Vehicles,48244,-114.63402,32.7394
3127,Andrade,California,2502,US-Mexico Border,4/1/2018,Personal Vehicles,48965,-114.63402,32.7394
3128,Lynden,Washington,3023,US-Canada Border,4/1/2018,Personal Vehicles,48983,-122.44316,48.94802
3129,Calais,Maine,115,US-Canada Border,3/1/2018,Personal Vehicles,49036,-67.27917,45.18889
3130,Calais,Maine,115,US-Canada Border,4/1/2018,Personal Vehicles,49297,-67.27917,45.18889
3131,Andrade,California,2502,US-Mexico Border,5/1/2018,Personal Vehicles,49346,-114.63402,32.7394
3132,Calais,Maine,115,US-Canada Border,11/1/2018,Personal Vehicles,49351,-67.27917,45.18889
3133,Sault Sainte Marie,Michigan,3803,US-Canada Border,11/1/2018,Personal Vehicles,49580,-84.29889,46.47028
3134,Highgate Springs-Alburg,Vermont,212,US-Canada Border,6/1/2018,Personal Vehicles,49697,-73.10583,44.97944
3135,Sault Sainte Marie,Michigan,3803,US-Canada Border,4/1/2018,Personal Vehicles,49720,-84.29889,46.47028
3136,Calais,Maine,115,US-Canada Border,12/1/2018,Personal Vehicles,50307,-67.27917,45.18889
3137,Hidalgo,Texas,2305,US-Mexico Border,9/1/2018,Trucks,50725,-98.26278,26.1
3138,Andrade,California,2502,US-Mexico Border,1/1/2018,Personal Vehicles,50741,-114.63402,32.7394
3139,Champlain-Rouses Point,New York,712,US-Canada Border,2/1/2018,Personal Vehicles,51158,-73.44694,44.98639
3140,Santa Teresa,New Mexico,2408,US-Mexico Border,3/1/2018,Personal Vehicles,51324,-106.67903,31.85
3141,Sault Sainte Marie,Michigan,3803,US-Canada Border,12/1/2018,Personal Vehicles,51339,-84.29889,46.47028
3142,Hidalgo,Texas,2305,US-Mexico Border,2/1/2018,Trucks,51612,-98.26278,26.1
3143,Presidio,Texas,2403,US-Mexico Border,2/1/2018,Personal Vehicles,51829,-104.37167,29.56056
3144,Lynden,Washington,3023,US-Canada Border,3/1/2018,Personal Vehicles,51919,-122.44316,48.94802
3145,Andrade,California,2502,US-Mexico Border,3/1/2018,Personal Vehicles,52021,-114.63402,32.7394
3146,Derby Line,Vermont,209,US-Canada Border,6/1/2018,Personal Vehicles,52379,-72.09944,45.005
3147,Hidalgo,Texas,2305,US-Mexico Border,7/1/2018,Trucks,52427,-98.26278,26.1
3148,Alexandria Bay,New York,708,US-Canada Border,10/1/2018,Personal Vehicles,52985,-75.91806,44.33583
3149,Lynden,Washington,3023,US-Canada Border,6/1/2018,Personal Vehicles,53146,-122.44316,48.94802
3150,Hidalgo,Texas,2305,US-Mexico Border,6/1/2018,Trucks,53592,-98.26278,26.1
3151,Alexandria Bay,New York,708,US-Canada Border,9/1/2018,Personal Vehicles,54004,-75.91806,44.33583
3152,Hidalgo,Texas,2305,US-Mexico Border,11/1/2018,Trucks,54269,-98.26278,26.1
3153,Sault Sainte Marie,Michigan,3803,US-Canada Border,3/1/2018,Personal Vehicles,54631,-84.29889,46.47028
3154,Alexandria Bay,New York,708,US-Canada Border,6/1/2018,Personal Vehicles,54773,-75.91806,44.33583
3155,Hidalgo,Texas,2305,US-Mexico Border,1/1/2018,Trucks,55090,-98.26278,26.1
3156,Santa Teresa,New Mexico,2408,US-Mexico Border,12/1/2018,Personal Vehicles,55125,-106.67903,31.85
3157,Hidalgo,Texas,2305,US-Mexico Border,4/1/2018,Trucks,55151,-98.26278,26.1
3158,Hidalgo,Texas,2305,US-Mexico Border,8/1/2018,Trucks,55545,-98.26278,26.1
3159,Champlain-Rouses Point,New York,712,US-Canada Border,1/1/2018,Personal Vehicles,55956,-73.44694,44.98639
3160,Hidalgo,Texas,2305,US-Mexico Border,3/1/2018,Trucks,55997,-98.26278,26.1
3161,Hidalgo,Texas,2305,US-Mexico Border,10/1/2018,Trucks,56845,-98.26278,26.1
3162,Lynden,Washington,3023,US-Canada Border,7/1/2018,Personal Vehicles,57084,-122.44316,48.94802
3163,Lynden,Washington,3023,US-Canada Border,5/1/2018,Personal Vehicles,57560,-122.44316,48.94802
3164,Hidalgo,Texas,2305,US-Mexico Border,5/1/2018,Trucks,57750,-98.26278,26.1
3165,Calais,Maine,115,US-Canada Border,10/1/2018,Personal Vehicles,57855,-67.27917,45.18889
3166,Presidio,Texas,2403,US-Mexico Border,6/1/2018,Personal Vehicles,58470,-104.37167,29.56056
3167,El Paso,Texas,2402,US-Mexico Border,12/1/2018,Trucks,58707,-106.48639,31.75861
3168,Calais,Maine,115,US-Canada Border,5/1/2018,Personal Vehicles,58732,-67.27917,45.18889
3169,Presidio,Texas,2403,US-Mexico Border,10/1/2018,Personal Vehicles,59073,-104.37167,29.56056
3170,Massena,New York,704,US-Canada Border,2/1/2018,Personal Vehicles,59105,-74.74,44.98944
3171,Presidio,Texas,2403,US-Mexico Border,9/1/2018,Personal Vehicles,59271,-104.37167,29.56056
3172,Presidio,Texas,2403,US-Mexico Border,1/1/2018,Personal Vehicles,59318,-104.37167,29.56056
3173,Sault Sainte Marie,Michigan,3803,US-Canada Border,10/1/2018,Personal Vehicles,59478,-84.29889,46.47028
3174,Port Huron,Michigan,3802,US-Canada Border,2/1/2018,Trucks,59539,-82.47889,42.97583
3175,Presidio,Texas,2403,US-Mexico Border,11/1/2018,Personal Vehicles,59712,-104.37167,29.56056
3176,Presidio,Texas,2403,US-Mexico Border,8/1/2018,Personal Vehicles,59729,-104.37167,29.56056
3177,Port Huron,Michigan,3802,US-Canada Border,1/1/2018,Trucks,60144,-82.47889,42.97583
3178,Port Huron,Michigan,3802,US-Canada Border,12/1/2018,Trucks,60359,-82.47889,42.97583
3179,Roma,Texas,2310,US-Mexico Border,7/1/2018,Personal Vehicles,60684,-99.01833,26.40361
3180,Presidio,Texas,2403,US-Mexico Border,4/1/2018,Personal Vehicles,60771,-104.37167,29.56056
3181,Roma,Texas,2310,US-Mexico Border,8/1/2018,Personal Vehicles,61187,-99.01833,26.40361
3182,Roma,Texas,2310,US-Mexico Border,9/1/2018,Personal Vehicles,61240,-99.01833,26.40361
3183,Sumas,Washington,3009,US-Canada Border,2/1/2018,Personal Vehicles,61413,-122.26361,49.00028
3184,Roma,Texas,2310,US-Mexico Border,6/1/2018,Personal Vehicles,61484,-99.01833,26.40361
3185,Roma,Texas,2310,US-Mexico Border,2/1/2018,Personal Vehicles,61584,-99.01833,26.40361
3186,Calais,Maine,115,US-Canada Border,9/1/2018,Personal Vehicles,61742,-67.27917,45.18889
3187,Presidio,Texas,2403,US-Mexico Border,12/1/2018,Personal Vehicles,61806,-104.37167,29.56056
3188,Presidio,Texas,2403,US-Mexico Border,3/1/2018,Personal Vehicles,61824,-104.37167,29.56056
3189,Sault Sainte Marie,Michigan,3803,US-Canada Border,5/1/2018,Personal Vehicles,62085,-84.29889,46.47028
3190,Presidio,Texas,2403,US-Mexico Border,5/1/2018,Personal Vehicles,62233,-104.37167,29.56056
3191,Calais,Maine,115,US-Canada Border,6/1/2018,Personal Vehicles,62246,-67.27917,45.18889
3192,Champlain-Rouses Point,New York,712,US-Canada Border,4/1/2018,Personal Vehicles,62354,-73.44694,44.98639
3193,Sumas,Washington,3009,US-Canada Border,1/1/2018,Personal Vehicles,62407,-122.26361,49.00028
3194,El Paso,Texas,2402,US-Mexico Border,2/1/2018,Trucks,62531,-106.48639,31.75861
